ID,neg,neu,pos,compound,GPE
3500,0.0,0.762,0.238,0.3612,Pakistan
2214,0.0,0.762,0.238,0.3612,US
5019,0.0,0.762,0.238,0.3612,US
861,0.0,0.762,0.238,0.3612,California
3871,0.0,0.762,0.238,0.3612,Obama
3871,0.0,0.762,0.238,0.3612,Iran
2795,0.0,0.762,0.238,0.3612,Obama
2795,0.0,0.762,0.238,0.3612,Iran
3911,0.0,0.762,0.238,0.3612,US
3951,0.0,0.762,0.238,0.3612,Germany
685,0.0,0.762,0.238,0.3612,California
3880,0.0,0.762,0.238,0.3612,U.S.
2625,0.0,0.762,0.238,0.3612,Iran
3429,0.0,0.762,0.238,0.3612,Washington
3429,0.0,0.762,0.238,0.3612,Obama
506,0.0,0.762,0.238,0.3612,Obama
4486,0.0,0.762,0.238,0.3612,VA
3572,0.0,0.762,0.238,0.3612,Iran
2971,0.0,0.762,0.238,0.3612,Bergdahl
3521,0.0,0.762,0.238,0.3612,Syria
3521,0.0,0.762,0.238,0.3612,Iraq
3954,0.0,0.762,0.238,0.3612,Ukraine
606,0.0,0.762,0.238,0.3612,Kentucky
1450,0.0,0.762,0.238,0.3612,Milwaukee
2072,0.0,0.762,0.238,0.3612,Flint
1663,0.0,0.762,0.238,0.3612,Iraq
947,0.0,0.762,0.238,0.3612,New York Debate
2913,0.0,0.762,0.238,0.3612,Iraq
2913,0.0,0.762,0.238,0.3612,Iran
3677,0.0,0.762,0.238,0.3612,Calif.
2202,0.0,0.762,0.238,0.3612,Obama
2202,0.0,0.762,0.238,0.3612,Iran
1596,0.0,0.762,0.238,0.3612,the United States
3563,0.0,0.762,0.238,0.3612,America
3690,0.0,0.762,0.238,0.3612,St. Louis
1075,0.0,0.762,0.238,0.3612,Kasich
1075,0.0,0.762,0.238,0.3612,Ohio
4363,0.0,0.762,0.238,0.3612,US
4363,0.0,0.762,0.238,0.3612,Obama
1385,0.0,0.762,0.238,0.3612,America
581,0.0,0.762,0.238,0.3612,Obama
2928,0.0,0.762,0.238,0.3612,Libya
2353,0.0,0.762,0.238,0.3612,America
2601,0.0,0.762,0.238,0.3612,Obama
2601,0.0,0.762,0.238,0.3612,Iran
4255,0.0,0.762,0.238,0.3612,New Hampshire
2623,0.0,0.762,0.238,0.3612,Israel
600,0.0,0.762,0.238,0.3612,Kentucky
600,0.0,0.762,0.238,0.3612,Ohio
2489,0.0,0.762,0.238,0.3612,US
2489,0.0,0.762,0.238,0.3612,Mexico
4543,0.0,0.762,0.238,0.3612,Obama
4055,0.0,0.762,0.238,0.3612,Ukraine
1616,0.0,0.762,0.238,0.3612,Iowa
611,0.0,0.762,0.238,0.3612,Alarm
4218,0.0,0.762,0.238,0.3612,Arizona
1887,0.0,0.762,0.238,0.3612,U.S.
2779,0.0,0.762,0.238,0.3612,Afghanistan
4452,0.0,0.762,0.238,0.3612,Iran
1615,0.0,0.762,0.238,0.3612,Iowa
3516,0.0,0.762,0.238,0.3612,Brussels
3986,0.0,0.762,0.238,0.3612,France
4237,0.0,0.762,0.238,0.3612,Clinton
4237,0.0,0.762,0.238,0.3612,Florida
4237,0.0,0.762,0.238,0.3612,Illinois
4237,0.0,0.762,0.238,0.3612,Ohio
4237,0.0,0.762,0.238,0.3612,North Carolina
4237,0.0,0.762,0.238,0.3612,Florida
3987,0.0,0.762,0.238,0.3612,US
3254,0.0,0.762,0.238,0.3612,N.H.
4524,0.0,0.762,0.238,0.3612,Orlando
918,0.0,0.762,0.238,0.3612,New York
130,0.0,0.762,0.238,0.3612,South Carolina
2831,0.0,0.762,0.238,0.3612,Iraq
4441,0.0,0.762,0.238,0.3612,Obama
4441,0.0,0.762,0.238,0.3612,Iran
3863,0.0,0.762,0.238,0.3612,Obama
362,0.0,0.762,0.238,0.3612,Obama
2880,0.0,0.762,0.238,0.3612,Egypt
2880,0.0,0.762,0.238,0.3612,Libya
517,0.0,0.762,0.238,0.3612,Puerto Rico's
2942,0.0,0.762,0.238,0.3612,Syria
2942,0.0,0.762,0.238,0.3612,US
4539,0.0,0.762,0.238,0.3612,Obama
3652,0.0,0.762,0.238,0.3612,Orlando
3652,0.0,0.762,0.238,0.3612,U.S.
2869,0.0,0.762,0.238,0.3612,Obama
2869,0.0,0.762,0.238,0.3612,Iran
613,0.0,0.762,0.238,0.3612,Kochs
3977,0.0,0.762,0.238,0.3612,Paris
1010,0.0,0.762,0.238,0.3612,Wisconsin
5067,0.0,0.762,0.238,0.3612,Berned
4961,0.0,0.762,0.238,0.3612,Trumpspeak
3971,0.0,0.762,0.238,0.3612,France
3971,0.0,0.762,0.238,0.3612,Belgium
3971,0.0,0.762,0.238,0.3612,Italy
323,0.0,0.762,0.238,0.3612,New York
2278,0.0,0.762,0.238,0.3612,Ark.
951,0.0,0.762,0.238,0.3612,New York
2780,0.0,0.762,0.238,0.3612,Russia
2780,0.0,0.762,0.238,0.3612,Syria
3114,0.0,0.762,0.238,0.3612,New York City
3114,0.0,0.762,0.238,0.3612,US
2653,0.0,0.762,0.238,0.3612,Boston
2882,0.0,0.762,0.238,0.3612,Iran
1238,0.0,0.762,0.238,0.3612,Iowa
3093,0.0,0.762,0.238,0.3612,Obama
4848,0.0,0.762,0.238,0.3612,Ohio
1285,0.0,0.762,0.238,0.3612,Washington
2295,0.0,0.762,0.238,0.3612,Alabama
3969,0.0,0.762,0.238,0.3612,Paris
3601,0.0,0.762,0.238,0.3612,Belgium
3601,0.0,0.762,0.238,0.3612,France
3601,0.0,0.762,0.238,0.3612,Germany
3005,0.0,0.762,0.238,0.3612,Hiroshima
3754,0.0,0.762,0.238,0.3612,Baltimore
1810,0.0,0.762,0.238,0.3612,Puerto Rico
1810,0.0,0.762,0.238,0.3612,Florida
134,0.0,0.762,0.238,0.3612,America
2901,0.0,0.762,0.238,0.3612,Obama
1349,0.0,0.762,0.238,0.3612,Iowa
1349,0.0,0.762,0.238,0.3612,New Hampshire
2858,0.0,0.762,0.238,0.3612,Yemen
2853,0.0,0.762,0.238,0.3612,Obama
2853,0.0,0.762,0.238,0.3612,U.S.
2103,0.0,0.762,0.238,0.3612,Alaska
3180,0.0,0.762,0.238,0.3612,America
684,0.0,0.762,0.238,0.3612,US
1114,0.0,0.762,0.238,0.3612,Florida
2896,0.0,0.762,0.238,0.3612,Obama
856,0.0,0.762,0.238,0.3612,Indiana
4428,0.0,0.762,0.238,0.3612,Istanbul
2963,0.0,0.762,0.238,0.3612,Obama
1427,0.0,0.762,0.238,0.3612,US
3273,0.0,0.762,0.238,0.3612,Iran
1269,0.0,0.762,0.238,0.3612,S.C.
916,0.0,0.762,0.238,0.3612,Cleveland
1313,0.0,0.762,0.238,0.3612,New Hampshire
4568,0.0,0.762,0.238,0.3612,Venezuela
2059,0.0,0.762,0.238,0.3612,Iowa
2761,0.0,0.762,0.238,0.3612,Istanbul
844,0.0,0.762,0.238,0.3612,Kasich
3819,0.0,0.762,0.238,0.3612,Obama
4244,0.0,0.762,0.238,0.3612,Hawaii
4244,0.0,0.762,0.238,0.3612,Mississippi
4244,0.0,0.762,0.238,0.3612,Michigan
4423,0.0,0.762,0.238,0.3612,Iran
2635,0.0,0.762,0.238,0.3612,Cleveland
525,0.0,0.762,0.238,0.3612,Obama
3706,0.0,0.762,0.238,0.3612,Charleston
505,0.0,0.762,0.238,0.3612,Obama
1156,0.0,0.762,0.238,0.3612,Nevada
183,0.0,0.762,0.238,0.3612,Obama
3944,0.0,0.762,0.238,0.3612,Ethiopia
1265,0.0,0.762,0.238,0.3612,South Carolina
4065,0.0,0.762,0.238,0.3612,Ukraine
4065,0.0,0.762,0.238,0.3612,Obama
4491,0.0,0.762,0.238,0.3612,Cuba
3438,0.0,0.762,0.238,0.3612,Washington
4695,0.0,0.762,0.238,0.3612,Las Vegas
3783,0.0,0.762,0.238,0.3612,Washington
2919,0.0,0.762,0.238,0.3612,Tikrit
2824,0.0,0.762,0.238,0.3612,U.S.
2824,0.0,0.762,0.238,0.3612,Iran
2223,0.0,0.762,0.238,0.3612,US
2223,0.0,0.762,0.238,0.3612,Iran
4011,0.0,0.762,0.238,0.3612,Russia
4011,0.0,0.762,0.238,0.3612,US
4011,0.0,0.762,0.238,0.3612,Syria
3509,0.0,0.762,0.238,0.3612,Brussels
840,0.0,0.762,0.238,0.3612,Indiana
3219,0.0,0.762,0.238,0.3612,Iowa
4697,0.0,0.762,0.238,0.3612,Utah
1315,0.0,0.762,0.238,0.3612,New Hampshire
680,0.0,0.762,0.238,0.3612,San Jose
4900,0.0,0.762,0.238,0.3612,Mexico
716,0.0,0.762,0.238,0.3612,Washington
117,0.0,0.762,0.238,0.3612,Baltimore
339,0.0,0.762,0.238,0.3612,New York
4339,0.0,0.762,0.238,0.3612,Iraq
572,0.0,0.762,0.238,0.3612,America
3840,0.0,0.762,0.238,0.3612,Iran
2255,0.0,0.762,0.238,0.3612,Kentucky
1397,0.0,0.762,0.238,0.3612,Iowa
1397,0.0,0.762,0.238,0.3612,New Hampshire
3990,0.0,0.762,0.238,0.3612,Egypt
2833,0.0,0.762,0.238,0.3612,Iran
3898,0.0,0.762,0.238,0.3612,Obama
2816,0.0,0.762,0.238,0.3612,Vienna
2816,0.0,0.762,0.238,0.3612,Iran
3671,0.0,0.762,0.238,0.3612,Obama
3671,0.0,0.762,0.238,0.3612,U.S.
3117,0.0,0.762,0.238,0.3612,Kentucky
3834,0.0,0.762,0.238,0.3612,Obama
80,0.0,0.762,0.238,0.3612,NC
80,0.0,0.762,0.238,0.3612,Backlash
2323,0.0,0.762,0.238,0.3612,N.J.
4259,0.0,0.762,0.238,0.3612,South Carolina
4259,0.0,0.762,0.238,0.3612,Nevada
3514,0.0,0.762,0.238,0.3612,Brussels
