ID,neg,neu,pos,compound,GPE
1029,0.51,0.49,0.0,-0.743,Wisconsin
2207,0.0,0.547,0.453,0.7003,Iran
4192,0.0,0.648,0.352,0.5859,Indiana
2787,0.0,1.0,0.0,0.0,US
2787,0.0,1.0,0.0,0.0,Afghanistan
328,0.32,0.68,0.0,-0.5106,NY
662,0.0,1.0,0.0,0.0,California
3517,0.579,0.421,0.0,-0.6705,Brussels
3003,0.0,1.0,0.0,0.0,Hiroshima
3223,0.0,1.0,0.0,0.0,New Hampshire
3049,0.0,0.841,0.159,0.5574,US
1623,0.0,1.0,0.0,0.0,Syria
3385,0.0,1.0,0.0,0.0,Iran
2861,0.0,1.0,0.0,0.0,Iran
4069,0.178,0.822,0.0,-0.0772,Kathmandu
1396,0.0,1.0,0.0,0.0,Iowa
2959,0.0,0.766,0.234,0.3309,US
2959,0.0,0.766,0.234,0.3309,Libya
1122,0.0,0.769,0.231,0.2023,Miami
3738,0.22,0.78,0.0,-0.4767,Texas
2007,0.0,1.0,0.0,0.0,Iowa
1074,0.1,0.9,0.0,-0.2732,Kasich
1333,0.0,0.562,0.438,0.872,Iowa
4800,0.0,1.0,0.0,0.0,New Mexico
4440,0.0,1.0,0.0,0.0,Saudi Arabia
4440,0.0,1.0,0.0,0.0,Egypt
4440,0.0,1.0,0.0,0.0,Invade
4440,0.0,1.0,0.0,0.0,Yemen
1195,0.0,0.571,0.429,0.4588,Trump County
2841,0.135,0.865,0.0,-0.1027,Iran
3890,0.0,0.874,0.126,0.0772,Homeland
3890,0.0,0.874,0.126,0.0772,Kenya
2976,0.172,0.699,0.13,-0.1684,America
2296,0.43,0.57,0.0,-0.7783,Indiana
441,0.0,0.813,0.187,0.3182,America
3270,0.0,1.0,0.0,0.0,Nevada
4635,0.28,0.72,0.0,-0.5423,U.S.
4635,0.28,0.72,0.0,-0.5423,Mexico
1699,0.155,0.608,0.236,0.0516,America
1735,0.145,0.855,0.0,-0.1779,U.S.
2163,0.18,0.82,0.0,-0.296,America
3585,0.315,0.685,0.0,-0.6808,Ukraine
3585,0.315,0.685,0.0,-0.6808,Russia
3679,0.365,0.635,0.0,-0.7096,Ferguson
2929,0.221,0.779,0.0,-0.5267,Libya
2183,0.0,1.0,0.0,0.0,America
4032,0.366,0.471,0.162,-0.5994,Nepal
2360,0.0,1.0,0.0,0.0,Texas
2233,0.361,0.639,0.0,-0.6869,Paris
2080,0.276,0.571,0.152,-0.3182,California
3792,0.449,0.551,0.0,-0.6908,Arizona
2766,0.0,1.0,0.0,0.0,Ramadi
1264,0.0,0.75,0.25,0.25,Denmark
4395,0.0,0.84,0.16,0.2263,Calif.
4395,0.0,0.84,0.16,0.2263,Ore.
2872,0.0,1.0,0.0,0.0,Afghanistan
4090,0.0,1.0,0.0,0.0,Ukraine
1221,0.0,1.0,0.0,0.0,Kentucky
3752,0.543,0.457,0.0,-0.8934,Baltimore
4082,0.342,0.658,0.0,-0.3818,Moscow
5178,0.0,1.0,0.0,0.0,Florida
537,0.0,1.0,0.0,0.0,Iowa
2990,0.0,1.0,0.0,0.0,U.S.
688,0.364,0.636,0.0,-0.4588,California
540,0.0,1.0,0.0,0.0,U.S.
99,0.369,0.631,0.0,-0.6249,Charleston
3396,0.0,0.82,0.18,0.296,Paris
1322,0.0,0.648,0.352,0.5859,New Hampshire
3535,0.244,0.756,0.0,-0.4404,Massive
4541,0.091,0.61,0.299,0.5267,U.S.
2771,0.0,1.0,0.0,0.0,Iran
3795,0.231,0.769,0.0,-0.2023,Germany
107,0.256,0.531,0.213,-0.2247,Charleston
52,0.0,1.0,0.0,0.0,Philadelphia
77,0.274,0.726,0.0,-0.5267,Minneapolis
552,0.467,0.533,0.0,-0.8885,America
552,0.467,0.533,0.0,-0.8885,Atlanta
665,0.206,0.794,0.0,-0.3818,California
2091,0.134,0.746,0.119,-0.0516,US
4438,0.286,0.714,0.0,-0.4939,Iran
5009,0.167,0.833,0.0,-0.0516,Iran
3297,0.0,0.722,0.278,0.4019,Florida
2374,0.0,0.84,0.16,0.2263,Pennsylvania
1252,0.196,0.608,0.196,0.0,Nevada
2479,0.0,1.0,0.0,0.0,U.S.
3358,0.0,0.833,0.167,0.2023,Iran
3510,0.464,0.361,0.175,-0.5859,Brussels
2125,0.0,1.0,0.0,0.0,US
2957,0.0,0.728,0.272,0.4576,Syria
4073,0.0,1.0,0.0,0.0,Cuba
2920,0.218,0.385,0.397,0.5859,Giving
3699,0.0,1.0,0.0,0.0,Charleston
84,0.304,0.696,0.0,-0.7906,U.S.
84,0.304,0.696,0.0,-0.7906,Kentucky
3583,0.383,0.617,0.0,-0.4767,Kabul
2109,0.0,1.0,0.0,0.0,California
4066,0.0,1.0,0.0,0.0,U.S.
4066,0.0,1.0,0.0,0.0,Cuba
325,0.32,0.68,0.0,-0.5106,New York
257,0.381,0.619,0.0,-0.5719,Chaos
5065,0.0,0.47,0.53,0.7845,America
3915,0.231,0.769,0.0,-0.5106,Cuba
3915,0.231,0.769,0.0,-0.5106,U.S.
3356,0.0,0.781,0.219,0.1027,Iran
3992,0.177,0.549,0.274,0.1531,Syria
1312,0.0,1.0,0.0,0.0,New Hampshire
1312,0.0,1.0,0.0,0.0,U.S.
4039,0.0,1.0,0.0,0.0,Kenya
1886,0.315,0.685,0.0,-0.3182,Iraq
3459,0.0,0.606,0.394,0.7579,Ginsburg
35,0.0,1.0,0.0,0.0,Arizona
3542,0.256,0.744,0.0,-0.4767,Tunisia
2515,0.0,0.844,0.156,0.34,U.S.
579,0.0,1.0,0.0,0.0,Louisiana
442,0.0,1.0,0.0,0.0,U.S.
3711,0.218,0.638,0.144,-0.34,Baltimore
754,0.164,0.629,0.206,0.1531,Nevada
2275,0.353,0.647,0.0,-0.7964,US
4141,0.324,0.676,0.0,-0.7717,America
835,0.0,0.803,0.197,0.4019,Kasich
835,0.0,0.803,0.197,0.4019,Indiana
314,0.381,0.5,0.119,-0.6369,the United States
4973,0.0,0.588,0.412,0.5994,Las Vegas
2801,0.0,1.0,0.0,0.0,Iran
3628,0.453,0.547,0.0,-0.8442,Paris
3628,0.453,0.547,0.0,-0.8442,Spain
946,0.0,1.0,0.0,0.0,Takeaways
946,0.0,1.0,0.0,0.0,New York
2602,0.0,1.0,0.0,0.0,Israel
1414,0.0,0.649,0.351,0.6597,Paris
1414,0.0,0.649,0.351,0.6597,San Bernardino
758,0.0,1.0,0.0,0.0,Oregon
758,0.0,1.0,0.0,0.0,Kentucky
888,0.0,0.796,0.204,0.3182,Kasich
3603,0.374,0.435,0.191,-0.2732,Helping
376,0.0,1.0,0.0,0.0,US
3504,0.371,0.629,0.0,-0.7579,Orlando
3655,0.196,0.804,0.0,-0.296,Orlando
3756,0.0,1.0,0.0,0.0,Baltimore
2906,0.0,1.0,0.0,0.0,US
2906,0.0,1.0,0.0,0.0,Iran
2782,0.0,1.0,0.0,0.0,Afghanistan
4531,0.22,0.78,0.0,-0.4767,Texas
2760,0.324,0.604,0.071,-0.6808,U.S.
2760,0.324,0.604,0.071,-0.6808,Iran
1398,0.0,0.791,0.209,0.5719,Iowa
1398,0.0,0.791,0.209,0.5719,N.H.
1467,0.264,0.473,0.264,0.0,Iowa
3568,0.248,0.752,0.0,-0.5106,London
2885,0.0,0.69,0.31,0.5574,Iran
1243,0.0,1.0,0.0,0.0,Iowa
2165,0.0,1.0,0.0,0.0,Vietnam
3292,0.0,1.0,0.0,0.0,Iran
3588,0.452,0.548,0.0,-0.765,Kabul
3515,0.497,0.503,0.0,-0.872,Paris
3515,0.497,0.503,0.0,-0.872,Brussels
2903,0.135,0.865,0.0,-0.1027,Iran
2209,0.0,0.663,0.337,0.7269,Iran
1873,0.0,1.0,0.0,0.0,New Hampshire’s
565,0.0,1.0,0.0,0.0,U.S.
1365,0.152,0.596,0.252,0.3612,Iowa
2767,0.306,0.694,0.0,-0.765,U.S.
5269,0.143,0.762,0.095,-0.25,Melania
774,0.0,1.0,0.0,0.0,America
4253,0.0,0.816,0.184,0.2023,Mexico
5194,0.274,0.726,0.0,-0.5256,America
4472,0.099,0.901,0.0,-0.0258,Race
669,0.0,1.0,0.0,0.0,California
3621,0.0,1.0,0.0,0.0,Paris
1249,0.0,1.0,0.0,0.0,Chicago
2584,0.0,0.686,0.314,0.4939,Iran
3362,0.0,1.0,0.0,0.0,Iran
3014,0.0,1.0,0.0,0.0,U.S.
4513,0.322,0.678,0.0,-0.5859,France
4513,0.322,0.678,0.0,-0.5859,Syria
1941,0.0,1.0,0.0,0.0,Iowa
4063,0.444,0.556,0.0,-0.4588,Yemen
3672,0.0,1.0,0.0,0.0,San Bernardino
4004,0.257,0.743,0.0,-0.5859,Russia
2168,0.0,1.0,0.0,0.0,US
2168,0.0,1.0,0.0,0.0,Vietnam
2168,0.0,1.0,0.0,0.0,China
2743,0.281,0.588,0.131,-0.5106,America
120,0.0,1.0,0.0,0.0,S.C.
920,0.0,1.0,0.0,0.0,New York
2804,0.371,0.629,0.0,-0.6486,Iran
2274,0.0,1.0,0.0,0.0,Texas
3724,0.363,0.542,0.094,-0.7149,D.C.
3604,0.556,0.444,0.0,-0.875,Nigeria
3747,0.0,1.0,0.0,0.0,Seattle
4510,0.373,0.473,0.154,-0.5719,Brussels
3654,0.279,0.721,0.0,-0.4767,Orlando
1191,0.0,1.0,0.0,0.0,New Hampshire
1639,0.302,0.698,0.0,-0.5994,Vegas
556,0.296,0.526,0.178,-0.2023,Long Hours
4017,0.0,1.0,0.0,0.0,Russia
4017,0.0,1.0,0.0,0.0,Syria
4238,0.141,0.486,0.373,0.6486,Texas
2886,0.375,0.625,0.0,-0.4588,Iraq
3169,0.0,1.0,0.0,0.0,Cleveland
4969,0.0,1.0,0.0,0.0,Ukraine
2630,0.0,1.0,0.0,0.0,Washington
4897,0.0,1.0,0.0,0.0,America
2379,0.386,0.482,0.133,-0.4767,Alaska
1160,0.075,0.548,0.377,0.8689,Super
2827,0.211,0.621,0.168,-0.1779,Iran
3511,0.351,0.649,0.0,-0.4019,Belgium
3122,0.0,1.0,0.0,0.0,Ky.
3732,0.323,0.677,0.0,-0.6486,Texas
4801,0.0,1.0,0.0,0.0,Berlin
3531,0.359,0.458,0.183,-0.4019,Iowa
630,0.0,1.0,0.0,0.0,Tampa
1830,0.0,0.519,0.481,0.7579,Iowa
3952,0.648,0.352,0.0,-0.8481,Philippines
2246,0.193,0.642,0.165,-0.0772,Alabama
430,0.105,0.677,0.218,0.3612,Maryland
3719,0.216,0.784,0.0,-0.296,Washington
4828,0.0,0.763,0.237,0.4215,the United States'
1316,0.0,1.0,0.0,0.0,US
1316,0.0,1.0,0.0,0.0,New Hampshire
5077,0.296,0.704,0.0,-0.4939,Russia
5076,0.142,0.676,0.182,0.1531,US
1314,0.0,1.0,0.0,0.0,New Hampshire
3620,0.0,1.0,0.0,0.0,Paris
4607,0.35,0.65,0.0,-0.6486,Nevada
1395,0.0,0.515,0.485,0.5739,Iowa
4564,0.0,1.0,0.0,0.0,Russia
4564,0.0,1.0,0.0,0.0,Syria
1401,0.0,1.0,0.0,0.0,Iowa
3674,0.0,1.0,0.0,0.0,Colorado Springs
2,0.0,1.0,0.0,0.0,Texas
2933,0.333,0.667,0.0,-0.6705,Egypt
2933,0.333,0.667,0.0,-0.6705,Libya
3973,0.429,0.571,0.0,-0.6705,Paris
4035,0.0,0.722,0.278,0.5927,India
5110,0.0,0.69,0.31,0.6597,America
1144,0.0,0.769,0.231,0.5106,America
4288,0.0,0.69,0.31,0.4019,Kasich
2212,0.371,0.629,0.0,-0.7096,Russia
2299,0.0,1.0,0.0,0.0,Alabama
631,0.0,1.0,0.0,0.0,Washington
5181,0.231,0.769,0.0,-0.2023,Orlando
2936,0.0,1.0,0.0,0.0,Yemen
2936,0.0,1.0,0.0,0.0,Iran
428,0.195,0.651,0.154,-0.1779,US
1372,0.0,0.648,0.352,0.5859,Iowa
4209,0.22,0.78,0.0,-0.4767,Wisconsin
3047,0.255,0.745,0.0,-0.6249,U.S.
4028,0.0,1.0,0.0,0.0,Russia
4028,0.0,1.0,0.0,0.0,Iran
1346,0.0,0.718,0.282,0.6037,Iowa
1362,0.0,1.0,0.0,0.0,Iowa
461,0.0,1.0,0.0,0.0,US
132,0.409,0.591,0.0,-0.8519,America
1863,0.0,1.0,0.0,0.0,Iowa
5191,0.193,0.625,0.182,-0.0516,Groping
4557,0.0,0.824,0.176,0.128,Russia
4557,0.0,0.824,0.176,0.128,France
4557,0.0,0.824,0.176,0.128,Syria
76,0.292,0.708,0.0,-0.5106,America
5204,0.18,0.82,0.0,-0.296,Nevada
4127,0.0,1.0,0.0,0.0,Texas
3319,0.385,0.615,0.0,-0.7096,VA
1253,0.0,0.678,0.322,0.5859,Nevada
3191,0.0,1.0,0.0,0.0,Las Vegas
2875,0.189,0.811,0.0,-0.2732,Yemen
3379,0.291,0.709,0.0,-0.6249,Libya
3649,0.236,0.764,0.0,-0.5267,Orlando
254,0.0,1.0,0.0,0.0,Cummings
1814,0.0,0.703,0.297,0.5859,Iowa
1814,0.0,0.703,0.297,0.5859,N.H.
744,0.0,1.0,0.0,0.0,America
4507,0.074,0.926,0.0,-0.0516,"Washington, DC"
1387,0.0,1.0,0.0,0.0,Iowa
2495,0.31,0.69,0.0,-0.5574,US
968,0.0,1.0,0.0,0.0,Alaska
968,0.0,1.0,0.0,0.0,Hawaii
968,0.0,1.0,0.0,0.0,Washington
78,0.52,0.48,0.0,-0.7579,Flint
78,0.52,0.48,0.0,-0.7579,Michigan
2494,0.191,0.809,0.0,-0.3818,California
2416,0.335,0.497,0.168,-0.4019,Hawaii
5022,0.195,0.805,0.0,-0.4404,Melania
2808,0.154,0.846,0.0,-0.25,Iran
2201,0.0,1.0,0.0,0.0,Iran
1136,0.0,0.672,0.328,0.5994,Super
1336,0.0,1.0,0.0,0.0,New Hampshire
1267,0.0,1.0,0.0,0.0,Iowa
125,0.15,0.85,0.0,-0.3182,West Baltimore
4614,0.676,0.324,0.0,-0.9274,US
2608,0.338,0.662,0.0,-0.5574,Iran
2191,0.0,1.0,0.0,0.0,Cuba
4525,0.221,0.779,0.0,-0.5267,Orlando
1307,0.0,1.0,0.0,0.0,New Hampshire
2225,0.237,0.763,0.0,-0.4767,US
745,0.257,0.556,0.188,-0.25,Nevada
2613,0.0,0.738,0.262,0.4404,Israel
4036,0.191,0.446,0.363,0.4037,Canada
3838,0.0,1.0,0.0,0.0,Ohio
4555,0.264,0.736,0.0,-0.6486,Mali
3787,0.0,1.0,0.0,0.0,Colorado
4649,0.0,1.0,0.0,0.0,Florida
4927,0.22,0.78,0.0,-0.3089,California
2830,0.0,1.0,0.0,0.0,Iran
2819,0.271,0.729,0.0,-0.3818,Iran
3520,0.433,0.488,0.079,-0.7783,Paris
3520,0.433,0.488,0.079,-0.7783,UK
3976,0.281,0.719,0.0,-0.6486,Mali
4530,0.335,0.506,0.158,-0.4215,DC
4487,0.0,0.654,0.346,0.6478,VA
3007,0.296,0.704,0.0,-0.2732,Iran
142,0.0,0.734,0.266,0.4572,America
483,0.209,0.791,0.0,-0.4404,U.S.
1300,0.359,0.641,0.0,-0.4215,Kasich
1257,0.0,1.0,0.0,0.0,Iowa
2279,0.0,1.0,0.0,0.0,US
3839,0.0,1.0,0.0,0.0,Iran
4227,0.231,0.769,0.0,-0.4019,Wisconsin
2776,0.0,0.833,0.167,0.2023,Iran
359,0.178,0.822,0.0,-0.3818,US
4515,0.0,1.0,0.0,0.0,Garland
4515,0.0,1.0,0.0,0.0,Texas
1303,0.229,0.771,0.0,-0.4549,New Hampshire
4021,0.0,0.479,0.521,0.8271,Ethiopia
4021,0.0,0.479,0.521,0.8271,East Africa
