ID,neg,neu,pos,compound,GPE
7181,0.122,0.878,0.0,-0.3612,China
6164,0.0,1.0,0.0,0.0,US
6488,0.0,1.0,0.0,0.0,U.S.
6417,0.0,1.0,0.0,0.0,Mosul
6417,0.0,1.0,0.0,0.0,Iraqi City
7220,0.0,1.0,0.0,0.0,Israel
7220,0.0,1.0,0.0,0.0,Israel
10528,0.221,0.687,0.093,-0.3843,Jerusalem
10528,0.221,0.687,0.093,-0.3843,Photos
7183,0.0,1.0,0.0,0.0,Russia
5707,0.0,0.797,0.203,0.3167,Ohio
6832,0.0,1.0,0.0,0.0,Portugal
7413,0.0,1.0,0.0,0.0,Finland
7910,0.08,0.733,0.187,0.3818,The United States Permanently
8302,0.0,1.0,0.0,0.0,America
6690,0.0,1.0,0.0,0.0,Iraq
7288,0.0,1.0,0.0,0.0,Syria
10545,0.0,1.0,0.0,0.0,Norway
8996,0.236,0.764,0.0,-0.5267,US
8996,0.236,0.764,0.0,-0.5267,Japan
8996,0.236,0.764,0.0,-0.5267,North Korea
6150,0.186,0.814,0.0,-0.3164,Washington
8087,0.0,1.0,0.0,0.0,US
8087,0.0,1.0,0.0,0.0,Saudi Arabia
8087,0.0,1.0,0.0,0.0,Yemen
9576,0.0,0.732,0.268,0.3744,Michigan
5989,0.0,0.612,0.388,0.5859,Florida
9745,0.615,0.385,0.0,-0.9371,Pakistan
5644,0.452,0.548,0.0,-0.5106,US
8690,0.262,0.537,0.201,-0.2263,Syria
10176,0.0,1.0,0.0,0.0,California
6766,0.355,0.645,0.0,-0.6597,US
7925,0.11,0.89,0.0,-0.4767,America
9483,0.181,0.819,0.0,-0.4767,Saudi Arabia
8285,0.234,0.479,0.287,-0.0018,America
10261,0.378,0.622,0.0,-0.8074,Japan
10261,0.378,0.622,0.0,-0.8074,Japan
7491,0.12,0.88,0.0,-0.128,Bengaluru
6314,0.245,0.755,0.0,-0.6369,Russia
6314,0.245,0.755,0.0,-0.6369,Texas
10523,0.522,0.294,0.184,-0.5574,Aleppo
5343,0.328,0.672,0.0,-0.5994,Russia
6684,0.118,0.882,0.0,-0.25,North Dakota
6254,0.419,0.581,0.0,-0.5574,Paris
8743,0.0,1.0,0.0,0.0,Aliens
10290,0.281,0.719,0.0,-0.5994,Russia
6502,0.0,0.73,0.27,0.5719,US
5744,0.0,1.0,0.0,0.0,Washington
5744,0.0,1.0,0.0,0.0,The Vineyard of the
10319,0.0,0.733,0.267,0.3724,Russia
7045,0.219,0.781,0.0,-0.4215,Voting
7045,0.219,0.781,0.0,-0.4215,Boding Ill
8251,0.0,1.0,0.0,0.0,Iran
8251,0.0,1.0,0.0,0.0,Iraq
8251,0.0,1.0,0.0,0.0,Syria
8251,0.0,1.0,0.0,0.0,Lebanon
9373,0.396,0.604,0.0,-0.7096,Propaganda
8629,0.304,0.696,0.0,-0.5423,America
6202,0.305,0.593,0.102,-0.5267,Philadelphia
6427,0.333,0.667,0.0,-0.7906,Syria
5907,0.213,0.787,0.0,-0.2263,Russia
5907,0.213,0.787,0.0,-0.2263,Spain
6925,0.0,1.0,0.0,0.0,Pennsylvania
9420,0.177,0.823,0.0,-0.4199,America
8138,0.0,1.0,0.0,0.0,Russia
8138,0.0,1.0,0.0,0.0,Cuba
8279,0.0,0.805,0.195,0.4404,Rwanda
8279,0.0,0.805,0.195,0.4404,Philippines
8279,0.0,0.805,0.195,0.4404,UK
8686,0.0,0.864,0.136,0.5106,Turkey
8998,0.0,1.0,0.0,0.0,Venezuela
6011,0.0,1.0,0.0,0.0,US
6719,0.0,0.552,0.448,0.7574,Moscow
9820,0.231,0.769,0.0,-0.2732,England
6395,0.0,0.903,0.097,0.4019,Russia
5577,0.0,0.742,0.258,0.596,Oregon
9522,0.394,0.606,0.0,-0.5994,Syria
9522,0.394,0.606,0.0,-0.5994,Maps
7142,0.0,1.0,0.0,0.0,Iran
10475,0.0,0.726,0.274,0.5267,Florida
9069,0.429,0.455,0.116,-0.7351,Yemen
6281,0.0,1.0,0.0,0.0,US
6338,0.0,1.0,0.0,0.0,Russia
7543,0.0,0.819,0.181,0.4753,Iran
5702,0.0,1.0,0.0,0.0,Venezuela
7659,0.188,0.602,0.211,0.0772,Italy
9161,0.177,0.823,0.0,-0.6249,Sweden
9349,0.0,0.734,0.266,0.7003,Germany
6144,0.0,0.595,0.405,0.8807,Russia
6144,0.0,0.595,0.405,0.8807,China
8022,0.0,0.714,0.286,0.4215,the United States
6668,0.333,0.667,0.0,-0.7906,US
6668,0.333,0.667,0.0,-0.7906,Syria
6292,0.0,0.58,0.42,0.4404,America
7176,0.2,0.8,0.0,-0.3612,Washington
9045,0.0,1.0,0.0,0.0,Millet
9922,0.429,0.571,0.0,-0.8176,Ireland
7250,0.31,0.69,0.0,-0.5574,Pa.
8008,0.176,0.534,0.29,0.128,Florida
7683,0.189,0.666,0.145,-0.1511,Washington
7683,0.189,0.666,0.145,-0.1511,US
8991,0.0,0.714,0.286,0.5859,U.S.
9627,0.426,0.441,0.132,-0.7184,Dublin City
8361,0.0,1.0,0.0,0.0,US
8361,0.0,1.0,0.0,0.0,Yemen
9599,0.0,0.833,0.167,0.25,Saudi Arabia
10311,0.0,1.0,0.0,0.0,Iran
10311,0.0,1.0,0.0,0.0,Iraq
10311,0.0,1.0,0.0,0.0,Syria
10311,0.0,1.0,0.0,0.0,Lebanon
10064,0.0,1.0,0.0,0.0,MOBILE
10480,0.0,1.0,0.0,0.0,Photo
8585,0.167,0.833,0.0,-0.296,Arizona
6979,0.0,1.0,0.0,0.0,UK
5403,0.204,0.796,0.0,-0.5574,Russia
6807,0.0,0.533,0.467,0.5423,Colombia
6282,0.391,0.364,0.245,-0.3818,Japan
8047,0.187,0.813,0.0,-0.3182,Russia
8662,0.0,0.781,0.219,0.4215,Russia
6800,0.0,1.0,0.0,0.0,Korea
9017,0.0,1.0,0.0,0.0,Israel
6444,0.652,0.348,0.0,-0.9432,Yemen
6931,0.0,1.0,0.0,0.0,Hollywood
7450,0.477,0.523,0.0,-0.743,Illinois
9315,0.0,1.0,0.0,0.0,Russia
6846,0.0,1.0,0.0,0.0,Vladivostok
7329,0.0,0.764,0.236,0.5267,America
6773,0.436,0.564,0.0,-0.6841,V.S.
7334,0.2,0.8,0.0,-0.4588,U.S.
8481,0.42,0.58,0.0,-0.4404,US
10491,0.0,1.0,0.0,0.0,US
9515,0.0,1.0,0.0,0.0,Nebraska
9225,0.0,0.596,0.404,0.7269,America
6751,0.537,0.267,0.196,-0.5904,Progressive
8700,0.0,0.547,0.453,0.7003,America
7734,0.0,1.0,0.0,0.0,US
7734,0.0,1.0,0.0,0.0,Tunisia
7734,0.0,1.0,0.0,0.0,Libya
10148,0.0,0.671,0.329,0.5307,Arkansas
5886,0.347,0.653,0.0,-0.7845,Pakistan
10240,0.269,0.731,0.0,-0.7672,Podesta
10240,0.269,0.731,0.0,-0.7672,Abedin
10240,0.269,0.731,0.0,-0.7672,Lynch
10240,0.269,0.731,0.0,-0.7672,Mook
8535,0.286,0.714,0.0,-0.4939,US
7941,0.0,1.0,0.0,0.0,UK
7941,0.0,1.0,0.0,0.0,Russia
6866,0.0,1.0,0.0,0.0,IOWA
6847,0.0,1.0,0.0,0.0,Fla.
6193,0.0,0.815,0.185,0.3612,Russia
9272,0.0,1.0,0.0,0.0,Oregon
8464,0.167,0.833,0.0,-0.2023,Damascus
5300,0.0,0.656,0.344,0.4939,Russia
7884,0.0,0.796,0.204,0.5574,Yemen
7884,0.0,0.796,0.204,0.5574,US
9651,0.0,0.741,0.259,0.4215,The United States
7772,0.138,0.862,0.0,-0.6486,U.S.
8433,0.551,0.449,0.0,-0.5994,Russia
8571,0.0,1.0,0.0,0.0,Core Wounds
10075,0.0,1.0,0.0,0.0,US
10140,0.333,0.667,0.0,-0.5423,US
8880,0.3,0.7,0.0,-0.4588,US
8880,0.3,0.7,0.0,-0.4588,Syria
8768,0.223,0.629,0.149,-0.3182,US
8768,0.223,0.629,0.149,-0.3182,US
8131,0.0,1.0,0.0,0.0,Pakistan
6026,0.162,0.838,0.0,-0.4019,China
6026,0.162,0.838,0.0,-0.4019,Russia
6026,0.162,0.838,0.0,-0.4019,U.S.
5797,0.0,0.816,0.184,0.4019,Syria
5453,0.101,0.698,0.202,0.3182,Russia
5453,0.101,0.698,0.202,0.3182,Texas
5453,0.101,0.698,0.202,0.3182,France
5424,0.0,1.0,0.0,0.0,Russia
5424,0.0,1.0,0.0,0.0,Syria
6056,0.0,1.0,0.0,0.0,Russia
7060,0.278,0.722,0.0,-0.4019,Malaysia
7060,0.278,0.722,0.0,-0.4019,US
5761,0.0,1.0,0.0,0.0,Russia
5953,0.0,1.0,0.0,0.0,Russia
8811,0.0,1.0,0.0,0.0,Russia
6789,0.267,0.583,0.15,-0.34,Oklahoma
7749,0.353,0.647,0.0,-0.7964,Benghazi
6868,0.0,1.0,0.0,0.0,South Africa
5504,0.0,1.0,0.0,0.0,US
6355,0.0,1.0,0.0,0.0,Arkansas
9842,0.207,0.793,0.0,-0.6908,Douma
9842,0.207,0.793,0.0,-0.6908,Syria
5360,0.0,0.82,0.18,0.296,Saudi Arabia
7009,0.379,0.621,0.0,-0.7717,MASSACHUSETTS
9772,0.0,1.0,0.0,0.0,Crimean
9772,0.0,1.0,0.0,0.0,US
8107,0.0,1.0,0.0,0.0,Russia
8231,0.0,1.0,0.0,0.0,China
10486,0.107,0.893,0.0,-0.0516,US
7116,0.372,0.388,0.24,-0.1779,US
5389,0.302,0.698,0.0,-0.5994,Yugoslavia
9187,0.267,0.733,0.0,-0.4588,Russia
9187,0.267,0.733,0.0,-0.4588,US
9187,0.267,0.733,0.0,-0.4588,Mosul
7932,0.128,0.872,0.0,-0.296,France
7005,0.0,0.578,0.422,0.743,Ottoman Empire
7005,0.0,0.578,0.422,0.743,Saudi Arabia
8613,0.207,0.793,0.0,-0.6908,Douma
8613,0.207,0.793,0.0,-0.6908,Syria
9901,0.394,0.606,0.0,-0.5994,Estonia
9901,0.394,0.606,0.0,-0.5994,Russia
10045,0.25,0.75,0.0,-0.4588,America
7171,0.319,0.539,0.142,-0.5574,North Korea
7171,0.319,0.539,0.142,-0.5574,Israel
9887,0.0,1.0,0.0,0.0,America
8904,0.196,0.804,0.0,-0.296,US
9325,0.22,0.78,0.0,-0.4767,Michigan
8053,0.0,1.0,0.0,0.0,US
7900,0.205,0.795,0.0,-0.4767,China
7759,0.0,0.899,0.101,0.2023,Russia
8757,0.4,0.6,0.0,-0.7184,Turkey
6457,0.0,1.0,0.0,0.0,Oakland
9013,0.0,1.0,0.0,0.0,US
9509,0.0,1.0,0.0,0.0,West Ham
9337,0.118,0.882,0.0,-0.1531,Brazil
