ID,polarity,subjectivity,GPE
1458,0.11904761904761905,0.45714285714285713,Syria
3387,0.0,0.0,Iran
3387,0.0,0.0,Iran
4025,-0.2,0.2,Nepal
4445,0.0,0.06666666666666667,Washington
4445,0.0,0.06666666666666667,D.C.
4445,0.0,0.06666666666666667,America
4213,0.1,0.5,Bronx
4022,0.13636363636363635,0.45454545454545453,Russia
4022,0.13636363636363635,0.45454545454545453,Syria
592,0.0,0.0,US
4382,0.0625,0.3125,Ireland
2465,-0.15000000000000002,0.1,Connecticut
4187,0.4,0.5,Indiana
870,0.14545454545454545,0.2515151515151515,New York
2904,0.0,0.0,Iran
75,0.0,0.0,Oregon
75,0.0,0.0,America
3966,-0.018518518518518528,0.22962962962962963,Turkey
3966,-0.018518518518518528,0.22962962962962963,Syria
352,0.0,0.0,Iraq
3989,0.0,0.0,Russia
1925,0.06818181818181818,0.2772727272727273,New Hampshire
1961,0.0,0.0,Rubio
1961,0.0,0.0,Miami
4521,0.0,0.25,Paris
1373,0.0,0.05,Iowa
803,0.4,0.5,West Virginia
2721,-0.7222222222222223,0.6888888888888888,America
3538,0.0,0.0,Paris
3528,-0.25,0.75,U.S.
4018,0.0,0.0,Havana
3131,0.1619047619047619,0.32857142857142857,Palestine
2854,0.0,0.0,Iraq
2854,0.0,0.0,Anbar
3350,0.2,0.30000000000000004,US
3350,0.2,0.30000000000000004,Cuba
598,0.0,0.0,California
4975,0.0,0.0,Ukraine
1207,-0.15555555555555559,0.2888888888888889,Iowa
1207,-0.15555555555555559,0.2888888888888889,N.H.
2895,0.0,0.0,Iran
1263,0.0,0.3,Vietnam
1104,0.0,0.0,America
1104,0.0,0.0,Chicago
2881,0.0,0.0,Iraq
2881,0.0,0.0,Al-Abadi
4005,-0.1,0.1,Russia
4005,-0.1,0.1,Syria
2774,0.0,0.0,Syria
2607,0.0,0.0,Israel
2247,0.1388888888888889,0.55,Kentucky
1029,0.0,0.0,Wisconsin
2207,0.8,0.4,Iran
4192,0.15000000000000002,0.55,Indiana
2787,0.0,0.0,US
2787,0.0,0.0,Afghanistan
328,0.0,1.0,NY
662,0.4,0.5,California
3517,0.0,0.0,Brussels
3003,0.0,0.0,Hiroshima
3223,0.13636363636363635,0.4772727272727273,New Hampshire
3049,0.08333333333333333,1.0,US
1623,0.0,0.0,Syria
3385,0.0,0.0,Iran
2861,0.125,0.375,Iran
4069,0.0,0.0,Kathmandu
1396,0.0,0.0,Iowa
2959,-0.07142857142857142,0.21428571428571427,US
2959,-0.07142857142857142,0.21428571428571427,Libya
1122,0.5,0.5,Miami
3738,-0.2,0.4,Texas
2007,0.0,0.0,Iowa
